tf,rank,viper,prior_chipseq,prior_expression,min_fdr,mean_nes,n_methods_supporting,method_consistency,both_families_positive,prior_plausible_club_tf,tier
ZIC5,1433,-8.882202384891645,,-8.882202384891645,4.62430111027581e-08,-8.882202384891645,0,,False,False,candidate
SP8,1434,-8.945921358395285,,-8.945921358395285,5.45218575429352e-09,-8.945921358395285,0,,False,False,candidate
OTX2,1435,-8.981530916798803,-5.4550224501381965,-6.9786117428005365,5.640959062590602e-07,-8.981530916798803,0,,False,False,candidate
ZSCAN10,1436,-9.009058522089205,,-9.009058522089205,7.23855167956877e-08,-9.009058522089205,0,,False,False,candidate
ZNF436,1437,-9.039710015133485,,-9.039710015133485,1.176060476723955e-10,-9.039710015133485,0,,False,False,candidate
TBX18,1438,-9.04128123506897,,-9.04128123506897,4.6576772331524027e-07,-9.04128123506897,0,,False,False,candidate
MSGN1,1439,-9.075369993692574,,-9.075369993692574,8.552846504190253e-10,-9.075369993692574,0,,False,False,candidate
RBPJL,1440,-9.081107043910208,,-9.081107043910208,1.0150404698230956e-07,-9.081107043910208,0,,False,False,candidate
POU3F2,1441,-9.1154231671742,-6.64335172594877,-5.1996788879911655,1.9803118547701194e-10,-9.1154231671742,0,,False,False,candidate
NFYB,1442,-9.123321255227138,-6.222820523693624,-6.651776070558277,8.192004169016053e-07,-9.123321255227138,0,,False,False,candidate
ZFP92,1443,-9.19148526965588,,-9.19148526965588,2.011581783205585e-09,-9.19148526965588,0,,False,False,candidate
MYNN,1444,-9.25153697330037,-6.826079700021474,-3.5891011749000574,2.5132740659683e-10,-9.25153697330037,0,,False,False,candidate
NOTO,1445,-9.251691273665317,,-9.251691273665317,1.6212176155209801e-07,-9.251691273665317,0,,False,False,candidate
HMGA1,1446,-9.264281299731758,,-9.264281299731758,4.0184672176551954e-08,-9.264281299731758,0,,False,False,candidate
LHX2,1447,-9.355721123154668,-6.20696189612517,-6.482887742836306,9.72336403007543e-09,-9.355721123154668,0,,False,False,candidate
ISL2,1448,-9.406448510483951,,-9.406448510483951,1.453235225094981e-09,-9.406448510483951,0,,False,False,candidate
TBX20,1449,-9.45061108826594,,-9.45061108826594,7.129605258735351e-07,-9.45061108826594,0,,False,False,candidate
ZNF488,1450,-9.49034027172797,,-9.49034027172797,4.252641575691418e-13,-9.49034027172797,0,,False,False,candidate
HOXA10,1451,-9.539523630584108,,-9.539523630584108,1.5707104011110306e-10,-9.539523630584108,0,,False,False,candidate
HOXC9,1452,-9.560324842193712,-6.59455014284238,-6.138040370013667,2.5428777474907303e-10,-9.560324842193712,0,,False,False,candidate
POU5F1,1453,-9.598117747285427,-7.030089550175302,-6.154350138651218,1.6192831434435516e-08,-9.598117747285427,0,,False,False,candidate
DMRT1,1454,-9.632747309006428,-6.598761610724754,-4.804210551209694,2.5428777474907303e-10,-9.632747309006428,0,,False,False,candidate
HOXB13,1455,-9.68308795007872,-6.284131164306412,-7.010597865558728,6.330091572007121e-09,-9.68308795007872,0,,False,False,candidate
TERF1,1456,-9.749251833261887,-3.4604665453569186,-9.124366432811184,3.1485459897303184e-07,-9.749251833261887,0,,False,False,candidate
RFX5,1457,-9.750902650443061,-7.893102271535583,-3.7297200577196468,8.832440047021401e-10,-9.750902650443061,0,,False,False,candidate
NANOG,1458,-9.764771562612784,-8.407977724310786,-4.534699990810154,5.95174969107648e-10,-9.764771562612784,0,,False,False,candidate
TBX6,1459,-9.777142416376696,,-9.777142416376696,6.653693074243647e-10,-9.777142416376696,0,,False,False,candidate
SOX7,1460,-9.829228667295133,,-9.829228667295133,2.902041038118203e-10,-9.829228667295133,0,,False,False,candidate
CDX1,1461,-9.904905807358949,,-9.904905807358949,4.4471242496146134e-08,-9.904905807358949,0,,False,False,candidate
SOX11,1462,-9.91541392856334,-7.403236747266594,-6.208398599586904,1.5072549361734912e-07,-9.91541392856334,0,,False,False,candidate
TGIF2,1463,-10.046690154477268,-4.444685150226976,-9.031409115487982,3.782056350223503e-09,-10.046690154477268,0,,False,False,candidate
ZNF492,1464,-10.267256964624812,,-10.267256964624812,2.335590067525746e-12,-10.267256964624812,0,,False,False,candidate
DLX1,1465,-10.278377106215867,,-10.278377106215867,1.8874809315784338e-10,-10.278377106215867,0,,False,False,candidate
TFDP1,1466,-10.296757696885074,-2.944898531199335,-9.643217329877846,2.0833377807971516e-08,-10.296757696885074,0,,False,False,candidate
PRDM14,1467,-10.324082207911411,-7.645198756286082,-6.375659552272718,2.176779552078597e-08,-10.324082207911411,0,,False,False,candidate
IRF6,1468,-10.329360620990268,,-10.329360620990268,1.0258060801810829e-08,-10.329360620990268,0,,False,False,candidate
ASCL1,1469,-10.34843933934339,-7.197627678460369,-6.595719112414921,2.5207886756605256e-11,-10.34843933934339,0,,False,False,candidate
DLX5,1470,-10.349105990746583,,-10.349105990746583,1.957593857140729e-11,-10.349105990746583,0,,False,False,candidate
TWIST1,1471,-10.365636295816316,-6.708037825490621,-7.557519677927831,5.164594205522118e-10,-10.365636295816316,0,,False,False,candidate
ZNF385A,1472,-10.37880536827188,,-10.37880536827188,3.576783912964513e-12,-10.37880536827188,0,,False,False,candidate
PRDM13,1473,-10.405671248852693,,-10.405671248852693,2.1060831563582115e-09,-10.405671248852693,0,,False,False,candidate
KLF8,1474,-10.406908797624174,,-10.406908797624174,1.7810514487183325e-12,-10.406908797624174,0,,False,False,candidate
ZNF560,1475,-10.51400400717421,,-10.51400400717421,1.0592405643940171e-10,-10.51400400717421,0,,False,False,candidate
E2F7,1476,-10.543141793751449,-2.978527280781738,-9.33945804599101,3.142103991204591e-07,-10.543141793751449,0,,False,False,candidate
ATF1,1477,-10.549831989999893,-8.003816309507407,-6.404439038059778,2.169727684926865e-09,-10.549831989999893,0,,False,False,candidate
ETV1,1478,-10.602600728521807,-7.502568660436982,-6.079074686931202,3.003802345166772e-12,-10.602600728521807,0,,False,False,candidate
ETV4,1479,-10.711348742245265,-5.267176055041459,-9.326340387715655,7.41115899681993e-07,-10.711348742245265,0,,False,False,candidate
SALL1,1480,-10.712028772914913,-2.8362195025027668,-10.022420813715204,1.051794585059138e-09,-10.712028772914913,0,,False,False,candidate
FOXP3,1481,-10.773747298103203,-8.06314678523932,-4.708074449939015,6.779440423081896e-15,-10.773747298103203,0,,False,False,candidate
NFE2L2,1482,-10.78528646891282,-6.79675813988051,-8.376895317574668,4.604437385354742e-09,-10.78528646891282,0,,False,False,candidate
ZNF695,1483,-10.832401492460201,,-10.832401492460201,2.1401770852120056e-10,-10.832401492460201,0,,False,False,candidate
ZNF367,1484,-10.855862587827449,,-10.855862587827449,2.0447262861774356e-10,-10.855862587827449,0,,False,False,candidate
CBX2,1485,-10.908056870959337,-7.560857788208967,-7.607777580786089,6.528500536235914e-08,-10.908056870959337,0,,False,False,candidate
ETS1,1486,-10.932105072899878,-8.930323947416634,-5.015771473199265,1.3464886657953444e-08,-10.932105072899878,0,,False,False,candidate
CEBPZ,1487,-11.114224533771802,-2.7875521065895223,-9.825446498386162,1.265916473283466e-08,-11.114224533771802,0,,False,False,candidate
PAX5,1488,-11.133569484624307,-8.872765453040241,-5.921666518576012,2.5690231461081778e-11,-11.133569484624307,0,,False,False,candidate
TET1,1489,-11.158407949125754,-8.508280344223268,-3.371341478926888,2.4874956132518133e-16,-11.158407949125754,0,,False,False,candidate
ZNF750,1490,-11.176248151712095,-4.019848179565249,-10.29788254283762,1.91189709254022e-09,-11.176248151712095,0,,False,False,candidate
ZFP42,1491,-11.31427195699603,-7.662392405370888,-8.179332025926774,1.414382836503998e-13,-11.31427195699603,0,,False,False,candidate
BCL11A,1492,-11.320712003159827,-7.202106444259107,-8.728205391383886,5.8116409977598434e-09,-11.320712003159827,0,,False,False,candidate
ZNF519,1493,-11.400276912692846,,-11.400276912692846,4.5040698937467877e-14,-11.400276912692846,0,,False,False,candidate
BCL11B,1494,-11.424202701933124,,-11.424202701933124,4.669397173156243e-15,-11.424202701933124,0,,False,False,candidate
EBF1,1495,-11.479297464692197,-8.771233491849383,-6.789060907193972,8.832440047021401e-10,-11.479297464692197,0,,False,False,candidate
BHLHE22,1496,-11.593619861710254,-9.093644129504804,-4.00567724407997,1.3791450551880097e-17,-11.593619861710254,0,,False,False,candidate
PA2G4,1497,-11.683930192043993,,-11.683930192043993,6.9920603991916016e-15,-11.683930192043993,0,,False,False,candidate
FOXI3,1498,-11.698528877831341,,-11.698528877831341,4.5601867973532946e-18,-11.698528877831341,0,,False,False,candidate
NR0B1,1499,-11.720155246941133,-8.609888977452783,-6.029347619431636,1.1335361888674189e-16,-11.720155246941133,0,,False,False,candidate
CENPA,1500,-11.734877620018093,,-11.734877620018093,4.669397173156243e-15,-11.734877620018093,0,,False,False,candidate
ZFP64,1501,-11.800538753811056,,-11.800538753811056,2.493614974172484e-15,-11.800538753811056,0,,False,False,candidate
PRMT3,1502,-11.8496795311261,,-11.8496795311261,1.5832386029159345e-12,-11.8496795311261,0,,False,False,candidate
PGR,1503,-11.947450330021788,-8.016979621255645,-8.35170518609867,1.0404201010914953e-13,-11.947450330021788,0,,False,False,candidate
POU3F1,1504,-11.95932990023001,-6.678418738091649,-9.786018945013032,2.558162049237364e-11,-11.95932990023001,0,,False,False,candidate
IRX4,1505,-12.08268819364951,,-12.08268819364951,1.2593204210399901e-12,-12.08268819364951,0,,False,False,candidate
ESRRB,1506,-12.359166862948534,-8.265212825016308,-8.564464515477866,1.5438635606106917e-15,-12.359166862948534,0,,False,False,candidate
SNAI2,1507,-12.587153835836038,-7.786821419714873,-9.584778229099992,3.9580397019898906e-13,-12.587153835836038,0,,False,False,candidate
SOX15,1508,-13.061885423120724,,-13.061885423120724,1.1539706911193461e-14,-13.061885423120724,0,,False,False,candidate
MAX,1509,-13.131713267653694,-10.486459793950166,-5.014162000409385,5.442256658385205e-17,-13.131713267653694,0,,False,False,candidate
E2F4,1510,-13.163546161012974,-10.554692524563679,-6.174596751764233,2.467668840740319e-12,-13.163546161012974,0,,False,False,candidate
GATA4,1511,-13.392935540334921,-10.246271284453279,-8.177608298123047,1.8035437823350632e-15,-13.392935540334921,0,,False,False,candidate
TP53,1512,-13.45483755375606,-10.409348805060517,-7.968770601275706,5.688259997462338e-16,-13.45483755375606,0,,False,False,candidate
GRHL3,1513,-13.509053348817956,,-13.509053348817956,4.0037430699739036e-14,-13.509053348817956,0,,False,False,candidate
KLF5,1514,-13.712526166172244,-9.362912084362605,-9.99373617258422,4.955486492765486e-14,-13.712526166172244,0,,False,False,candidate
TFAP2A,1515,-13.729382361628545,-10.174843760311676,-9.188069498151942,2.6915872031392988e-11,-13.729382361628545,0,,False,False,candidate
MYBL2,1516,-14.096458408616162,-9.329649319552834,-10.544238341168647,8.086524796184171e-10,-14.096458408616162,0,,False,False,candidate
BNC1,1517,-14.207218151450116,,-14.207218151450116,5.2639216535131326e-20,-14.207218151450116,0,,False,False,candidate
TEAD4,1518,-14.28387599907457,-12.002387422913085,-6.353408734166662,1.6827599508741488e-15,-14.28387599907457,0,,False,False,candidate
E2F6,1519,-14.407831593993869,-11.50310446323462,-7.337987677235419,3.3085863264389737e-20,-14.407831593993869,0,,False,False,candidate
NEUROD2,1520,-14.495290484628747,-10.771878607935644,-5.938289958931315,1.8110440106157104e-25,-14.495290484628747,0,,False,False,candidate
FOXN1,1521,-14.534113399924726,,-14.534113399924726,2.068696752918283e-18,-14.534113399924726,0,,False,False,candidate
PPARG,1522,-14.701342921358801,-11.706559435511162,-7.58944992798356,1.1146495996770384e-20,-14.701342921358801,0,,False,False,candidate
MYCN,1523,-14.865760069752604,-11.615101264130994,-8.462020552921794,2.4905670946139466e-19,-14.865760069752604,0,,False,False,candidate
GATA3,1524,-14.990656535252155,-11.452395513960418,-9.543738047611258,9.829311711719131e-12,-14.990656535252155,0,,False,False,candidate
ERG,1525,-15.002049418726692,-11.855578511453364,-8.12136838278505,1.0682544044311379e-17,-15.002049418726692,0,,False,False,candidate
E2F1,1526,-15.913326269573892,-12.058436909310636,-10.301443197866412,2.548374102725223e-16,-15.913326269573892,0,,False,False,candidate
ARID3A,1527,-16.01888886637246,-12.960012758107775,-5.737612508731008,3.843511487096406e-25,-16.01888886637246,0,,False,False,candidate
KLF1,1528,-16.3359511130072,-12.82949007469273,-8.693941118047778,7.7789158844459e-24,-16.3359511130072,0,,False,False,candidate
FOXM1,1529,-17.226213592951847,-12.901493476951902,-11.29206495015421,6.475716830918492e-15,-17.226213592951847,0,,False,False,candidate
MYC,1530,-17.572942135431155,-14.781943029544161,-8.408919976765294,2.6647207179602175e-20,-17.572942135431155,0,,False,False,candidate
SRY,1531,-17.631704291344914,-12.446494624036802,-9.447821256136082,7.549695667614564e-34,-17.631704291344914,0,,False,False,candidate
WT1,1532,-20.615518828656466,-14.945712305746742,-10.742805446346003,2.5746351884414888e-48,-20.615518828656466,0,,False,False,candidate
TP63,1533,-22.10568256220882,-16.066400580407855,-14.88892232217304,1.1135707731525609e-35,-22.10568256220882,0,,False,False,candidate
