tf,contrast,method,nes,n_networks,fdr
ZNF583,basal_to_goblet,viper,-2.3887444520011525,3.0,0.1837570006054116
ZNF584,basal_to_ciliated,viper,9.931162404254998,4.0,2.625432918784489e-08
ZNF584,basal_to_club,viper,-4.1709217993606424,4.0,0.0156314619353566
ZNF584,basal_to_goblet,viper,-1.844450934614792,4.0,0.1024941063162041
ZNF585A,basal_to_ciliated,viper,7.914899570127711,3.0,8.60901004408341e-06
ZNF585A,basal_to_club,viper,2.269508334493323,3.0,0.1833870039160623
ZNF585A,basal_to_goblet,viper,-0.4976520847875102,3.0,0.6418513569955535
ZNF585B,basal_to_ciliated,viper,8.559657354283218,3.0,2.921186206241742e-07
ZNF585B,basal_to_club,viper,2.56174616195254,3.0,0.247195186421408
ZNF585B,basal_to_goblet,viper,0.34905982215501075,3.0,0.6561517927320628
ZNF586,basal_to_ciliated,viper,-5.067537556977168,3.0,0.0024640005411963
ZNF586,basal_to_club,viper,-2.423002047637717,3.0,0.1508791365469968
ZNF586,basal_to_goblet,viper,-2.7482123691389764,3.0,0.0982419633181909
ZNF587,basal_to_ciliated,viper,4.681440112414565,3.0,0.0063963488466903
ZNF587,basal_to_club,viper,6.046786150028056,3.0,7.04905808753589e-05
ZNF587,basal_to_goblet,viper,6.684169610637971,3.0,5.866616735490374e-06
ZNF587B,basal_to_ciliated,viper,-2.0896085599811003,2.0,0.115188856249791
ZNF587B,basal_to_club,viper,-2.065039039011423,2.0,0.1883464176517159
ZNF587B,basal_to_goblet,viper,-2.8246847980296623,2.0,0.1003788896243523
ZNF589,basal_to_ciliated,viper,-1.7061835676327075,4.0,0.0613961956374919
ZNF589,basal_to_club,viper,-6.480821228599474,4.0,0.0015999378651497
ZNF589,basal_to_goblet,viper,-6.75809894499804,4.0,0.0001912755424613
ZNF592,basal_to_ciliated,viper,5.5847980490735925,4.0,0.0082151105846865
ZNF592,basal_to_club,viper,3.8088855926568836,4.0,0.07660334117463
ZNF592,basal_to_goblet,viper,2.5394589365932188,4.0,0.2361772994349587
ZNF594,basal_to_ciliated,viper,4.75689429528687,3.0,0.0100838417473331
ZNF594,basal_to_club,viper,1.5679206561004986,3.0,0.4130127016403449
ZNF594,basal_to_goblet,viper,-0.27852699070526105,3.0,0.7628142009887706
ZNF595,basal_to_ciliated,viper,-8.00717568204674,2.0,3.745814940822892e-09
ZNF595,basal_to_club,viper,-3.603121223804827,2.0,0.0098007482803194
ZNF595,basal_to_goblet,viper,-4.514165849850138,2.0,0.0009684389286462
ZNF596,basal_to_ciliated,viper,6.839172715137894,3.0,0.0001789774058087
ZNF596,basal_to_club,viper,0.9211499917889215,3.0,0.6248093176082945
ZNF596,basal_to_goblet,viper,-0.30322975389579543,3.0,0.7628142009887706
ZNF597,basal_to_ciliated,viper,2.490790896280336,3.0,0.0912806251511635
ZNF597,basal_to_club,viper,-0.17700045823696214,3.0,0.8082053337215942
ZNF597,basal_to_goblet,viper,-0.6293426719906959,3.0,0.652319549859119
ZNF598,basal_to_ciliated,viper,-1.8114449958587822,3.0,0.2645506696266484
ZNF598,basal_to_club,viper,-0.6508015099683557,3.0,0.519184374869837
ZNF598,basal_to_goblet,viper,0.12617717469016393,3.0,0.6013541253436432
ZNF599,basal_to_ciliated,viper,13.65884289966476,3.0,3.537282460416495e-22
ZNF599,basal_to_club,viper,1.972198036606224,3.0,0.2307509028448731
ZNF599,basal_to_goblet,viper,1.6141559578447395,3.0,0.3469566686289137
ZNF600,basal_to_ciliated,viper,-4.294483680193466,3.0,0.0185558402493708
ZNF600,basal_to_club,viper,-4.437951226703842,3.0,0.0076633833869067
ZNF600,basal_to_goblet,viper,-5.1371879444841415,3.0,0.0037305591815367
ZNF605,basal_to_ciliated,viper,4.1498609709639815,3.0,0.0160195707937943
ZNF605,basal_to_club,viper,1.5458057114805301,3.0,0.4520507568835341
ZNF605,basal_to_goblet,viper,0.8163281968072876,3.0,0.7077952235948629
ZNF606,basal_to_ciliated,viper,7.731240221393742,3.0,2.940982876887548e-06
ZNF606,basal_to_club,viper,1.5357849255728222,3.0,0.5167162855363884
ZNF606,basal_to_goblet,viper,-0.26579587647737435,3.0,0.8718507261694499
ZNF607,basal_to_ciliated,viper,12.620761955623783,3.0,2.966395110929522e-21
ZNF607,basal_to_club,viper,0.2384631271063005,3.0,0.4674625247448369
ZNF607,basal_to_goblet,viper,-1.8301300016593463,3.0,0.4065340897766708
ZNF608,basal_to_ciliated,viper,3.5395310636774155,3.0,0.0295403043296497
ZNF608,basal_to_club,viper,1.3270264521877386,3.0,0.5600324599863769
ZNF608,basal_to_goblet,viper,-2.2894737935869056,3.0,0.1558247334749202
ZNF609,basal_to_ciliated,viper,6.844715165968299,3.0,1.4593616205163835e-05
ZNF609,basal_to_club,viper,4.274702877821252,3.0,0.0301409159315056
ZNF609,basal_to_goblet,viper,0.9058032890555352,3.0,0.3448854222601018
ZNF610,basal_to_ciliated,viper,13.498086107049524,3.0,4.2240284728106186e-24
ZNF610,basal_to_club,viper,0.11711609539529703,3.0,0.4106514589485979
ZNF610,basal_to_goblet,viper,0.3791275592033016,3.0,0.6250743783820882
ZNF611,basal_to_ciliated,viper,7.078092226929365,3.0,3.2792222220048396e-07
ZNF611,basal_to_club,viper,1.6676729151424372,3.0,0.3574621768136959
ZNF611,basal_to_goblet,viper,1.301539961136252,3.0,0.5920405854876977
ZNF613,basal_to_ciliated,viper,1.0331175759829812,3.0,0.460831877180993
ZNF613,basal_to_club,viper,0.6281784694227743,3.0,0.7228470859886009
ZNF613,basal_to_goblet,viper,0.925064998579113,3.0,0.7158130314740426
ZNF614,basal_to_ciliated,viper,-5.335540935971361,2.0,0.0001005638927129
ZNF614,basal_to_club,viper,-2.2841189201551417,2.0,0.152720242578379
ZNF614,basal_to_goblet,viper,-2.5713411594957236,2.0,0.1075011862961738
ZNF615,basal_to_ciliated,viper,-0.6697180128586759,3.0,0.7098478732036034
ZNF615,basal_to_club,viper,-1.7065606974023702,3.0,0.4907227613720122
ZNF615,basal_to_goblet,viper,-2.351824541084531,3.0,0.28994072439764
ZNF616,basal_to_ciliated,viper,3.055141600451793,3.0,0.034248263188726
ZNF616,basal_to_club,viper,-1.309893686824256,3.0,0.5438409930840801
ZNF616,basal_to_goblet,viper,-1.160632666836916,3.0,0.5927883178611755
ZNF618,basal_to_ciliated,viper,-12.272319544235225,3.0,8.629611910054239e-12
ZNF618,basal_to_club,viper,-3.182981345087171,3.0,0.0694546957244758
ZNF618,basal_to_goblet,viper,-3.9240181647124377,3.0,0.0362752811275285
ZNF619,basal_to_ciliated,viper,5.042996075062744,3.0,0.000641807967671
ZNF619,basal_to_club,viper,0.701253328798127,3.0,0.3197697291994421
ZNF619,basal_to_goblet,viper,-0.29526374581317644,3.0,0.7628142009887706
ZNF620,basal_to_ciliated,viper,-5.768230929970772,3.0,6.179678987290404e-05
ZNF620,basal_to_club,viper,-1.9108373111098118,3.0,0.3120275853505259
ZNF620,basal_to_goblet,viper,-2.2564971724206804,3.0,0.2237858574670205
ZNF621,basal_to_ciliated,viper,5.819695053237259,3.0,3.899853656054943e-05
ZNF621,basal_to_club,viper,2.7592394006495002,3.0,0.0795365267960101
ZNF621,basal_to_goblet,viper,1.8595775710709146,3.0,0.3294129585752281
ZNF623,basal_to_ciliated,viper,4.074401660515581,3.0,0.0128967158821544
ZNF623,basal_to_club,viper,-0.9599211389347425,3.0,0.4821907940354715
ZNF623,basal_to_goblet,viper,-2.45056762359719,3.0,0.1684321794325535
ZNF624,basal_to_ciliated,viper,5.0144177603831315,3.0,0.0035557239613282
ZNF624,basal_to_club,viper,-2.5534933764278644,3.0,0.0700676842073439
ZNF624,basal_to_goblet,viper,-4.530601374686589,3.0,0.0083146951165383
ZNF625,basal_to_ciliated,viper,0.6896434645632032,3.0,0.4026594385690522
ZNF625,basal_to_club,viper,-2.5199231331540446,3.0,0.2168808815944286
ZNF625,basal_to_goblet,viper,-2.095316244584787,3.0,0.128058674211794
ZNF626,basal_to_ciliated,viper,4.967957959731286,3.0,0.0046786420323076
ZNF626,basal_to_club,viper,1.0670528806339912,3.0,0.6043694567699747
ZNF626,basal_to_goblet,viper,0.155526298337893,3.0,0.7582982277359894
ZNF627,basal_to_ciliated,viper,6.28561613232484,3.0,0.0007431040021223
ZNF627,basal_to_club,viper,1.4129459104367692,3.0,0.5727775839954323
ZNF627,basal_to_goblet,viper,-0.15542870094710393,3.0,0.6410955227712087
ZNF628,basal_to_ciliated,viper,-0.8354871298219925,3.0,0.3220762611466538
ZNF628,basal_to_club,viper,0.44675945798280453,3.0,0.6879275785380486
ZNF628,basal_to_goblet,viper,0.3859555077210273,3.0,0.7172822905227739
ZNF629,basal_to_ciliated,viper,3.4849255795512617,3.0,0.0457537479015552
ZNF629,basal_to_club,viper,0.02258707209438335,3.0,0.26942263188692
ZNF629,basal_to_goblet,viper,0.6144580317183705,3.0,0.4301686345566715
ZNF630,basal_to_ciliated,viper,2.7524158130025533,2.0,0.0385132064555968
ZNF630,basal_to_club,viper,-0.2989961343259362,2.0,0.9045726264756072
ZNF630,basal_to_goblet,viper,-0.6187476601003018,2.0,0.7431551501465341
ZNF639,basal_to_ciliated,viper,-1.6126231219375924,4.0,0.0127021745861643
ZNF639,basal_to_club,viper,-4.475655136085425,4.0,0.0070025913092657
ZNF639,basal_to_goblet,viper,-5.618937954424428,4.0,0.0005654822924547
ZNF641,basal_to_ciliated,viper,-5.030203134131241,3.0,0.0003780522546057
ZNF641,basal_to_club,viper,-2.350549722423326,3.0,0.1658584043429991
ZNF641,basal_to_goblet,viper,-4.096512898362374,3.0,0.0237490385821663
ZNF644,basal_to_ciliated,viper,0.7379770887613684,4.0,0.49037762178349
ZNF644,basal_to_club,viper,-0.19110446653830138,4.0,0.7375302307987806
ZNF644,basal_to_goblet,viper,-1.7936300724669647,4.0,0.5119727028087898
ZNF646,basal_to_ciliated,viper,7.529926758755171,3.0,1.7158377593026769e-07
ZNF646,basal_to_club,viper,3.261622567998471,3.0,0.0832241475130714
ZNF646,basal_to_goblet,viper,2.4580260396360902,3.0,0.2244211705544426
ZNF648,basal_to_ciliated,viper,-3.6476400229600614,3.0,0.0232992391217986
ZNF648,basal_to_club,viper,-2.944674853179189,3.0,0.0347035886326551
ZNF648,basal_to_goblet,viper,0.8639320458383829,3.0,0.2336494721677106
ZNF649,basal_to_ciliated,viper,-8.203726557285865,3.0,1.5155489198162457e-06
ZNF649,basal_to_club,viper,-4.867315027546577,3.0,0.0073535069717495
ZNF649,basal_to_goblet,viper,-5.309869396297259,3.0,0.005016050595436
ZNF652,basal_to_ciliated,viper,3.764904082859469,4.0,0.016071660108658
ZNF652,basal_to_club,viper,2.472555119103866,4.0,0.2812812341432752
ZNF652,basal_to_goblet,viper,1.470410444486556,4.0,0.5423024399836572
ZNF653,basal_to_ciliated,viper,4.912719326530858,3.0,0.0045896293270436
ZNF653,basal_to_club,viper,1.5960112151054244,3.0,0.4771956868370408
ZNF653,basal_to_goblet,viper,1.812067884869393,3.0,0.4196080147914754
ZNF654,basal_to_ciliated,viper,-0.5955534593194527,3.0,0.4521097177178973
ZNF654,basal_to_club,viper,1.1757398970309882,3.0,0.5888679151409514
ZNF654,basal_to_goblet,viper,-0.6648403536367554,3.0,0.504244551372017
ZNF655,basal_to_ciliated,viper,-2.1227378266633226,3.0,0.1980790769743473
ZNF655,basal_to_club,viper,0.515239274431598,3.0,0.6850418745619995
ZNF655,basal_to_goblet,viper,-1.2016576943556556,3.0,0.5020192842818401
ZNF658,basal_to_ciliated,viper,6.019071945647306,2.0,2.038028605250509e-05
ZNF658,basal_to_club,viper,-0.44557444068958557,2.0,0.7906214453029873
ZNF658,basal_to_goblet,viper,-0.47852368968120834,2.0,0.8110400686655717
ZNF66,basal_to_ciliated,viper,3.95975694386198,2.0,0.002322603866489
ZNF66,basal_to_club,viper,0.7025474354783195,2.0,0.7773600425624587
ZNF66,basal_to_goblet,viper,0.40863548346698725,2.0,0.8859496286115655
ZNF660,basal_to_ciliated,viper,4.096799973613082,3.0,0.0077209606976249
ZNF660,basal_to_club,viper,-1.332370925282724,3.0,0.4672363653474298
ZNF660,basal_to_goblet,viper,-3.343801524789263,3.0,0.0789961059392434
ZNF662,basal_to_ciliated,viper,-4.51900611902941,3.0,0.0012481775203188
ZNF662,basal_to_club,viper,-1.1844329409691126,3.0,0.5199945613856848
ZNF662,basal_to_goblet,viper,-3.798013537172929,3.0,0.0168469033946155
ZNF664,basal_to_ciliated,viper,7.503043204580573,3.0,3.721714116063649e-06
ZNF664,basal_to_club,viper,3.6587166186736515,3.0,0.0584954510549955
ZNF664,basal_to_goblet,viper,3.8296723497202514,3.0,0.0347465350872473
ZNF665,basal_to_ciliated,viper,4.02705945340604,3.0,0.0083523361838716
ZNF665,basal_to_club,viper,-2.7656012185796883,3.0,0.1211318724316014
ZNF665,basal_to_goblet,viper,-3.885384340699665,3.0,0.037278006046616
ZNF667,basal_to_ciliated,viper,6.829412515625756,3.0,1.2035039957945251e-05
ZNF667,basal_to_club,viper,-3.9830986176355907,3.0,0.0187130954237588
ZNF667,basal_to_goblet,viper,-3.4614901827971205,3.0,0.0455212142510749
ZNF668,basal_to_ciliated,viper,-7.262633866339507,3.0,9.535500366448453e-06
ZNF668,basal_to_club,viper,-4.533764440388182,3.0,0.0068399329358178
ZNF668,basal_to_goblet,viper,-3.298030533947165,3.0,0.0607242102877571
ZNF669,basal_to_ciliated,viper,-3.582146681358088,3.0,0.027732650056859
ZNF669,basal_to_club,viper,-3.063314111881532,3.0,0.1010449428093947
ZNF669,basal_to_goblet,viper,-3.7393916071315325,3.0,0.0540795135671791
ZNF670,basal_to_ciliated,viper,-6.019365658262898,2.0,2.4946507663815084e-05
ZNF670,basal_to_club,viper,-5.830435625028958,2.0,0.0001010619768651
ZNF670,basal_to_goblet,viper,-5.9365133797112595,2.0,0.0002002560911276
ZNF671,basal_to_ciliated,viper,5.204368236545805,3.0,0.0019620316148914
ZNF671,basal_to_club,viper,0.5201898262847792,3.0,0.6171255662986921
ZNF671,basal_to_goblet,viper,-1.1568587910975645,3.0,0.7006576233238322
ZNF672,basal_to_ciliated,viper,1.0636288673879493,3.0,0.4414936644682979
ZNF672,basal_to_club,viper,1.0975264829915639,3.0,0.3919247049749376
ZNF672,basal_to_goblet,viper,2.9991701761645357,3.0,0.1266475383079206
ZNF674,basal_to_ciliated,viper,4.615271550500608,3.0,0.0024640005411963
ZNF674,basal_to_club,viper,-0.5222457740233913,3.0,0.7705643788695093
ZNF674,basal_to_goblet,viper,0.5839425164663189,3.0,0.8050633396037099
ZNF675,basal_to_ciliated,viper,-5.823704195586919,3.0,0.0001157000117539
ZNF675,basal_to_club,viper,-5.78555481679508,3.0,0.0001289147133471
ZNF675,basal_to_goblet,viper,-4.7535705690997485,3.0,0.0009285711861884
ZNF676,basal_to_ciliated,viper,-6.19527971169112,3.0,0.000610341755349
ZNF676,basal_to_club,viper,-3.7971880835551657,3.0,0.0445579635566951
ZNF676,basal_to_goblet,viper,-2.4417639060235183,3.0,0.2004897750815805
ZNF677,basal_to_ciliated,viper,-10.20901633595263,3.0,1.342209233088421e-13
ZNF677,basal_to_club,viper,-3.1273704472738917,2.0,0.0231592868964668
ZNF677,basal_to_goblet,viper,-3.157948682765156,3.0,0.0467190544499112
ZNF678,basal_to_ciliated,viper,1.6785300995355135,3.0,0.3555648939348289
ZNF678,basal_to_club,viper,1.0344438456348248,3.0,0.5270497938279294
ZNF678,basal_to_goblet,viper,-2.418520878216941,3.0,0.279973559313856
ZNF679,basal_to_ciliated,viper,-8.902804140122562,3.0,3.290929418348531e-08
ZNF679,basal_to_club,viper,-7.171863270258278,2.0,7.719310195504151e-08
ZNF679,basal_to_goblet,viper,-7.685467723428526,3.0,1.9506699835816505e-07
ZNF680,basal_to_ciliated,viper,2.066393769794513,3.0,0.2108666457262181
ZNF680,basal_to_club,viper,-1.5419589895370607,3.0,0.3809890149838357
ZNF680,basal_to_goblet,viper,-2.9173259319408467,3.0,0.071925870561108
ZNF681,basal_to_ciliated,viper,5.0233459889917995,3.0,0.0022606647295626
ZNF681,basal_to_club,viper,0.5238286437447819,3.0,0.510939442584599
ZNF681,basal_to_goblet,viper,0.007608605918232875,3.0,0.4686988086907883
ZNF682,basal_to_ciliated,viper,0.8839903586224356,3.0,0.6689015843461911
ZNF682,basal_to_club,viper,1.518823255228183,3.0,0.5069131840413885
ZNF682,basal_to_goblet,viper,-0.5948683281268926,3.0,0.8338842697178238
ZNF683,basal_to_ciliated,viper,-2.372192738466128,3.0,0.1654621082789496
ZNF683,basal_to_club,viper,-2.9803144423053136,2.0,0.0780094801567815
ZNF683,basal_to_goblet,viper,-1.3269030542930549,3.0,0.5969034668878661
ZNF684,basal_to_ciliated,viper,2.399244014837586,3.0,0.0573099127689793
ZNF684,basal_to_club,viper,-3.9673415628637922,3.0,0.0213083456135948
ZNF684,basal_to_goblet,viper,-3.897041828185964,3.0,0.0110526834121517
ZNF687,basal_to_ciliated,viper,3.5341005127442764,3.0,0.056338458272285
ZNF687,basal_to_club,viper,2.839431506985301,3.0,0.1456260792820268
ZNF687,basal_to_goblet,viper,1.7258563323005665,3.0,0.3366664389991077
ZNF688,basal_to_ciliated,viper,6.811491527865214,3.0,3.239735321117326e-05
ZNF688,basal_to_club,viper,0.6361360798414843,3.0,0.822569421143351
ZNF688,basal_to_goblet,viper,1.1611873151856023,3.0,0.637651455924698
ZNF689,basal_to_ciliated,viper,-4.763575800782099,3.0,0.00040240361764
ZNF689,basal_to_club,viper,-7.330690228246898,3.0,4.154396226962756e-06
ZNF689,basal_to_goblet,viper,-8.647929975590916,3.0,5.582422679536657e-08
ZNF69,basal_to_ciliated,viper,9.26586339923462,3.0,2.6734345719116105e-07
ZNF69,basal_to_club,viper,5.371385654573095,3.0,0.0004686107222374
ZNF69,basal_to_goblet,viper,5.415843802423017,3.0,0.0003986699263294
ZNF691,basal_to_ciliated,viper,-4.608895987310976,3.0,0.0013928205794032
ZNF691,basal_to_club,viper,-5.0998023845137395,3.0,0.001029150989818
ZNF691,basal_to_goblet,viper,-5.218786159300298,3.0,0.000509110085841
ZNF692,basal_to_ciliated,viper,3.7163779620636532,3.0,0.0152926229311815
ZNF692,basal_to_club,viper,0.6012539367203248,3.0,0.7095230066473358
ZNF692,basal_to_goblet,viper,-2.1106452995407827,3.0,0.2234085917830964
ZNF695,basal_to_ciliated,viper,-9.110340079256886,3.0,8.100976395254642e-08
ZNF695,basal_to_club,viper,-10.832401492460201,3.0,2.1401770852120056e-10
ZNF695,basal_to_goblet,viper,-10.923354030724726,3.0,2.0768415012157692e-10
ZNF696,basal_to_ciliated,viper,-1.2432208327051357,3.0,0.4276088447326239
ZNF696,basal_to_club,viper,-2.4024564449620933,3.0,0.327823900306135
ZNF696,basal_to_goblet,viper,-2.8871945483940875,3.0,0.1610745342860344
ZNF697,basal_to_ciliated,viper,-3.1581504725898286,3.0,0.0614229627911848
ZNF697,basal_to_club,viper,-3.216234433244889,3.0,0.0564073085061686
ZNF697,basal_to_goblet,viper,-2.9049753963910607,3.0,0.1342176233513793
ZNF699,basal_to_ciliated,viper,-4.307122626795144,3.0,0.0063993555068186
ZNF699,basal_to_club,viper,-3.8381510364944202,3.0,0.0385529555713659
ZNF699,basal_to_goblet,viper,-4.440362713718058,3.0,0.0159819731448263
ZNF7,basal_to_ciliated,viper,1.48927903213699,3.0,0.1261863544218056
ZNF7,basal_to_club,viper,-2.6561039111942883,3.0,0.09084518145955
ZNF7,basal_to_goblet,viper,-3.423155734696721,3.0,0.0486453951719846
ZNF70,basal_to_ciliated,viper,6.343792099018837,3.0,3.425882208127267e-05
ZNF70,basal_to_club,viper,2.745420587063581,3.0,0.1384183408200542
ZNF70,basal_to_goblet,viper,2.283518493903903,3.0,0.1377169197479458
ZNF700,basal_to_ciliated,viper,2.6639476787884506,3.0,0.11841138665569
ZNF700,basal_to_club,viper,1.2604467592043864,3.0,0.6486965304275055
ZNF700,basal_to_goblet,viper,0.8282293248360654,3.0,0.728118510471121
ZNF701,basal_to_ciliated,viper,1.6718474385274187,3.0,0.3829501780148046
ZNF701,basal_to_club,viper,-1.547874957182834,3.0,0.5747825430644438
ZNF701,basal_to_goblet,viper,-0.7581816389944821,3.0,0.594286599598434
ZNF703,basal_to_ciliated,viper,-6.326734821864071,3.0,2.609566285642438e-05
ZNF703,basal_to_club,viper,-6.180850099142248,3.0,0.0001166053183784
ZNF703,basal_to_goblet,viper,-4.794628005290902,3.0,0.0036657949148876
ZNF704,basal_to_ciliated,viper,9.168996964456426,3.0,2.5702371391196724e-08
ZNF704,basal_to_club,viper,4.990388311858323,3.0,0.0036971162960191
ZNF704,basal_to_goblet,viper,3.671723492763079,3.0,0.0415536808356913
ZNF705A,basal_to_ciliated,viper,-4.462388586549937,3.0,0.0014864157897133
ZNF705A,basal_to_club,viper,-7.368120457691787,2.0,4.031595819402123e-08
ZNF705A,basal_to_goblet,viper,-5.288924042470084,3.0,0.0004040593625138
ZNF705D,basal_to_ciliated,viper,1.7119977035559393,1.0,0.1295714985964554
ZNF705D,basal_to_club,viper,-2.3338863158837846,1.0,0.0514640067628709
ZNF705D,basal_to_goblet,viper,-1.7019103131250337,2.0,0.4204136181432443
ZNF705G,basal_to_ciliated,viper,-3.4010221750540643,2.0,0.0110195270102422
ZNF705G,basal_to_goblet,viper,-1.807608875931031,2.0,0.3273709837160294
ZNF706,basal_to_ciliated,viper,-3.4701577588537242,3.0,0.0311654259554167
ZNF706,basal_to_club,viper,-5.358053506754854,3.0,0.0042654561625729
ZNF706,basal_to_goblet,viper,-4.749639547091345,3.0,0.0054580528022097
ZNF707,basal_to_ciliated,viper,0.17510664783569416,3.0,0.1644887785505055
ZNF707,basal_to_club,viper,-2.4129016305118647,3.0,0.1413073413259918
ZNF707,basal_to_goblet,viper,-2.3179515515669236,3.0,0.1847980503090295
ZNF708,basal_to_ciliated,viper,1.3725701329175224,3.0,0.4808720335353714
ZNF708,basal_to_club,viper,1.662630020452456,3.0,0.3540526737036204
ZNF708,basal_to_goblet,viper,0.26796757881322386,3.0,0.9400777704202126
ZNF709,basal_to_ciliated,viper,12.753680182432998,3.0,3.4568816069374425e-21
ZNF709,basal_to_club,viper,0.9726265209625714,3.0,0.476166144695852
ZNF709,basal_to_goblet,viper,0.5834583394757733,3.0,0.8173311326403481
ZNF71,basal_to_ciliated,viper,-2.826795330989106,3.0,0.1281072125054509
